taxonid_iucn,scientific_name,subspecies,rank,subpopulation,threatCategory,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,assessment_date,category,criteria,population_trend,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason,decimalLongitude,decimalLatitude,climate
80337495,Austrarchaea mcguiganae,,,,CR,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,ARCHAEIDAE,Austrarchaea,,"Rix &amp; Harvey, 2011",2021,2021-02-11,CR,"A2c; B1ab(iii,v)+2ab(iii,v)",Decreasing,False,False,True,"Harvey, M.","Böhm, M. & Henriques, S.",4,5-1500,,,,,,,,,149.52693,-36.12499,Cfb Temperate-Withouth_dry_season-Warm_Summer
136335,Avahi cleesei,,,,CR,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi,Bemaraha Woolly Lemur,"Thalmann &amp; Geissmann, 2005",2020,2018-05-07,CR,A2c+3c+4c,Decreasing,False,False,True,"Louis, E.E., Raharivololona, B., Schwitzer, C. & Wilmet, L.","Reuter, K.E.",,490,82.0,27.0,,,,,,,44.602994,-19.000307,Aw Tropical-Savanna
22680380,Aythya innotata,,,,CR,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Aythya,Madagascar Pochard,"(Salvadori, 1894)",2018,2016-10-01,CR,D,Stable,False,True,False,BirdLife International,"Butchart, S.H.M. & Symes, A.",,600,1500.0,750.0,,,,,True,"Edited Population Trend Justification, Conservation Actions and Geographic Range Information text. Also updated the reference list.",48.465361,-20.570014,
61334,Bahaba taipingensis,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Bahaba,Chinese Bahaba,"(Herre, 1932)",2020,2019-10-02,CR,A2bcd,Decreasing,True,False,False,"Liu, M.","Gorman, C. & Linardich, C.",,,,,0.0,50.0,,,,,113.236095,23.106405,Cfa Temperate-Withouth_dry_season-Hot_Summer
57703,Balebreviceps hillmani,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BREVICIPITIDAE,Balebreviceps,Bale Mountains Treefrog,"Largen &amp; Drewes, 1989",2013,2012-06-02,CR,"B1ab(iii,v)+2ab(iii,v)",Decreasing,False,False,True,IUCN SSC Amphibian Specialist Group,"Stuart, S.N.",4.899,4.899,3200.0,2815.0,,,,,,,39.766667,6.783333,BSh Arid-Steppe-Hot
18898,Barbodes sirang,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,,"Herre, 1932",2020,2019-11-12,CR,D,Decreasing,False,True,False,"Torres, A.G., Guerrero, R.D. III, Nacua, S.S., Gimena, R.V., Eza, N.D., Kesner-Reyes, K., David, E.B., Bactong Jr., M.A., Villanueva, T.R., Alcantara, A.J. & Rebancos, C.M.","Freyhof, J.",358,441,,,,,True,This corrected assessment was created to correct the spelling of the invasive species <em>Giuris margaritaceus</em> (previously wrongly referred to as <em>Giuris margaritacea</em>).,,,124.256013,7.78716,Am Tropical-Monsoon
2576,Barbus euboicus,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbus,Evia barbel,"Stephanidis, 1950",2006,2006-01-31,CR,"B1ab(i,ii)c(ii)+2ab(i,ii)c(ii)",Stable,False,True,False,"Crivelli, A.J.","Barbieri, R. & Kottelat, M. (Mediterranean Workshop, Dec. 2004)",,,,,,,,,,,22.4167,38.9167,Csa Temperate-Dry_Summer-Hot_Summer
97358453,Batagur baska,,,,CR,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,GEOEMYDIDAE,Batagur,Northern River Terrapin,"(Gray, 1830)",2019,2018-03-14,CR,A2acd+4cd; C1+2a(i),Decreasing,True,True,True,"Praschag, P. & Singh, S.","Thomson, S. & Stuart, S.",,,,,,,,,,,88.389999,22.18,Aw Tropical-Savanna
2742,Bellamya ecclesi,,,,CR,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,VIVIPARIDAE,Bellamya,,"(Crowley &amp; Pain, 1964)",2018,2017-11-30,CR,B2ab(iii),Unknown,False,True,False,"Albrecht, C. & Clewing, C.","Van Damme, D. & Genner, M.",4,,,,,70.0,,,,,34.9333,-14.0667,Cwb Temperate-Dry_Winter-Warm_Summer
2749,Bellamya pagodiformis,,,,CR,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,VIVIPARIDAE,Bellamya,,"(Smith, 1893)",2010,2008-06-05,CR,C2a(ii),Decreasing,False,True,False,"Jørgensen, A.","Van Damme, D., Seddon, M.B. (Mollusc Red List Authority) & Pollock, C.M. (IUCN Red List Unit)",,,,,,,,,,,28.73,-9.35,Cwa Temperate-Dry_Winter-Hot_Summer
2777,Betta simplex,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,OSPHRONEMIDAE,Betta,Krabi Mouth Brooding Betta,"Kottelat, 1994",2011,2011-02-21,CR,B1ab(iii)+2ab(iii),Unknown,False,True,False,"Vidthayanon, C.","Parenti, L. & Juffe Bignoli, D.",5-10,10-100,,,,,,,,,98.8125,8.17064,Am Tropical-Monsoon
10355,Bokermannohyla izecksohni,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Bokermannohyla,Izecksohn's Treefrog,"(Jim &amp; Caramaschi, 1979)",2004,2004-04-30,CR,"B1ab(iii,v)+2ab(iii,v)",Decreasing,False,True,True,"Miguel Trefaut Rodrigues, Carlos Alberto Gonçalves da Cruz","Global Amphibian Assessment Coordinating Team (Simon Stuart, Janice Chanson, Neil Cox and Bruce Young)",,,,,,,,,,,-48.439722,-22.88,Cwa Temperate-Dry_Winter-Hot_Summer
170622240,Bolitoglossa celaque,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,Celaque Mushroomtongue Salamande," McCranie &amp; Wilson, 1993",2020,2019-03-13,CR,B1ab(iii),Stable,False,False,True,IUCN SSC Amphibian Specialist Group,"Chanson, J.S.",,80,2780.0,1900.0,,,,,,,-88.68333,14.63333,Aw Tropical-Savanna
59152,Bolitoglossa decora,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,,"McCranie &amp; Wilson, 1997",2019,2019-03-12,CR,B1ab(iii),Decreasing,False,False,True,IUCN SSC Amphibian Specialist Group,"Stuart, S.N.",,68.05,1550.0,1430.0,,,,,,,-86.73,15.08,Aw Tropical-Savanna
61900,Bolitoglossa oresbia,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,,"McCranie, Espinal &amp; Wilson, 2005",2019,2019-03-13,CR,B1ab(iii),Decreasing,False,False,True,IUCN SSC Amphibian Specialist Group,"Stuart, S.N.",,44,1880.0,1580.0,,,,,,,-87.8986,14.7275,Aw Tropical-Savanna
44937399,Bombus affinis,,,,CR,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Bombus,Rusty Patched Bumble Bee,"Cresson, 1863",2015,2014-12-29,CR,A2b,Decreasing,False,False,True,"Hatfield, R., Jepsen, S., Thorp, R., Richardson, L., Colla, S., Foltz Jordan, S. & Evans, E.","Ascher, J., Jha, S., Williams, P., Lozier, J., Cannings, S., Inouye, D., Yanega, D. & Woodard, H.",,1322699.07,,0.0,,,,,,,-71.28555,42.30427,Dfb Cold-Withouth_dry_season-Warm_Summer
21215168,Bombus variabilis,,,,CR,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Bombus,Variable Cuckoo Bumblebee,"Cresson, 1872",2016,2014-08-19,CR,A2bc,Decreasing,False,False,True,"Hatfield, R., Jepsen, S., Thorp, R., Richardson, L., Colla, S. & Foltz Jordan, S.","Ascher, J., Cannings, S., Inouye, D., Jha, S., Lozier, J., Vandame, R.V., Williams, P., Woodard, H. & Yanega, D.",,53430.98,,,,,,,,,-95.1875,38.7775,Dfa Cold-Withouth_dry_season-Hot_Summer
2917,Bothrops insularis,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Bothrops,Golden Lancehead,"(Amaral, 1921)",2021,2012-12-31,CR,B1ab(v)+2ab(v),Decreasing,False,False,True,"Silveira, A.L., Prudente, A.L. da C., Argôlo , A.J.S., Abrahão, C.R., Nogueira, C. de C., Barbo, F.E., Costa, G.C., Pontes, G.M.F., Colli, G.R., Zaher, H. el D., Borges-Martins, M., Martins, M.R.C., Oliveira , M.E., Passos, P.G.H., Bérnils, R.S., Sawaya, R.J., Cechin, C.T.Z & Guedes da Costa, T.B.","Bowles, P.",4,4,170.0,0.0,,,,,,,-46.675437,-24.485364,
2958,Brachionichthys hirsutus,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,BRACHIONICHTHYIDAE,Brachionichthys,Spotted Handfish,"(Lacepède, 1804)",2020,2018-04-30,CR,"B1ab(iii,v)",Decreasing,True,False,False,"Edgar, G., Stuart-Smith, R. & Last, P.R.","Ralph, G.",36,58,,,1.0,60.0,,,,,148.050003,-42.666668,Cfb Temperate-Withouth_dry_season-Warm_Summer
61925,Bradypus pygmaeus,,,,CR,ANIMALIA,CHORDATA,MAMMALIA,PILOSA,BRADYPODIDAE,Bradypus,Pygmy Three-toed Sloth,"Anderson &amp; Handley, 2001",2014,2013-10-06,CR,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,False,False,True,"Voirin, B., Smith, D., Chiarello, A. & Moraes-Barros, N.","Abba, A.M. & Superina, M.",4,4.3,,0.0,,,,,,,-81.496068,9.030059,
172878,Brookesia bonsi,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,Namoroka Leaf Chameleon,"Ramanantsoa, 1980",2011,2011-01-25,CR,B1ab(iii),Decreasing,False,False,True,"Jenkins, R.K.B., Andreone, F., Andriamazava, A., Anjeriniaina, M., Glaw, F., Rabibisoa, N., Rakotomalala, D., Randrianantoandro, J.C., Randrianiriana, J., Randrianizahana , H., Raselimanana, A., Ratsoavina, F., Raxworthy, C.J. & Robsomanitrandrasana, E.","Bowles, P. & Tolley, K.",,,200.0,100.0,,,,,,,45.348433,-16.469817,Aw Tropical-Savanna
3326,Bunolagus monticularis,,,,CR,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Bunolagus,Riverine Rabbit,"(Thomas, 1903)",2019,2016-05-31,CR,C2a(i),Decreasing,False,False,True,"Collins, K., Bragg, C. & Birss, C.","Child, M.F. & Smith, A.T.",2943,54227,,,,,,,,,30.583333,-23.524376,Cwa Temperate-Dry_Winter-Hot_Summer
3393,Bythinella cylindrica,,,,CR,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BYTHINELLIDAE,Bythinella,,"(Frauenfeld, 1856)",2010,2010-01-27,CR,B1ab(iii),Decreasing,False,True,False,"Reischütz, P.","Seddon, M.B., Vavrova, L., Soulsby, A.-M. & Cuttelod, A.",,50,,,,,,,,,18.75,49.15,Dfb Cold-Withouth_dry_season-Warm_Summer
162160400,Caecogobius cryptophthalmus,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Caecogobius,,"Berti &amp; Ercolini, 1991",2021,2020-08-10,CR,B1ab(iii),Unknown,False,True,False,"Torres, A.G.","Leander, N.J.S.",16,16,,,,,,,,,125.0,12.0,Af Tropical-Rainforest
97110409,Calathus lundbladi,,,,CR,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CARABIDAE,Calathus,Ground beetle,"Colas, 1938",2017,2016-07-16,CR,"B1ab(i,ii,iii,v)",Decreasing,False,False,True,"Borges, P.A.V. & Vieira, V.","Danielczak, A.",36,43,1000.0,543.0,,,,,,,-25.30342,37.73258,
103730380,Callaeas cinereus,,,,CR,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CALLAEIDAE,Callaeas,South Island Kokako,"(Gmelin, 1788)",2019,2019-08-08,CR,D,Decreasing,False,False,True,BirdLife International,"Smith, D.",,0-11400,600.0,0.0,,,,,,,168.12059,-46.961567,
3571,Callithrix flaviceps,,,,CR,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callithrix,Buffy-headed Marmoset,"(Thomas, 1903)",2021,2019-07-15,CR,A2ace,Decreasing,False,False,True,"de Melo, F.R., Hilário, R.R., Ferraz, D.S., Pereira, D.G., Bicca-Marques, J.C., Jerusalinsky, L., Mittermeier, R.A., Ruiz-Miranda, C.R., Oliveira, L. & Valença-Montenegro, M.M.","Cotton, A., Molur, S. & Schwitzer, C.",,30815,,300.0,,,,,True,The list of Assessor and Reviewer names has been corrected in this assessment.,-41.4667,-20.7667,Am Tropical-Monsoon
153714,Cambarellus prolixus,,,,CR,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,Cambarellus,,"Villalobos &amp; Hobbs, 1981",2010,2010-06-01,CR,B1ab(iii),Unknown,False,True,False,"Alvarez, F., López-Mejía, M. & Pedraza Lara, C.","Collen, B. & Richman, N.",,40,,,,,,,,,-103.275,20.308333,Cwa Temperate-Dry_Winter-Hot_Summer
3682,Cambarus subterraneus,,,,CR,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,Cambarus,Delaware County Cave Crayfish,"Hobbs III, 1993",2010,2010-06-01,CR,B1ab(iii)+2ab(iii),Unknown,False,True,False,"Bergey, E., Cordeiro, J. & Thoma, R.F.","Collen, B. & Richman, N.",,9,,,,,,,,,-94.8388,36.4662,Cfa Temperate-Withouth_dry_season-Hot_Summer
172011,Canariella jandiaensis,,,,CR,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CANARIELLIDAE,Canariella,,"Ibáñez &amp; Ponte-Lira, 2006",2011,2010-09-30,CR,B2ab(iii),Stable,False,False,True,"Groh, K. & Alonso, M.R.","Neubert, E., Seddon, M.B. & Cuttelod, A.",4,,807.0,550.0,,,,,,,-14.3556,28.10138,
3747,Canis rufus,,,,CR,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Canis,Red Wolf,"Audubon &amp; Bachman, 1851",2018,2018-01-10,CR,"C2a(i,ii); D",Decreasing,False,False,True,"Phillips, M.","Boitani, L., Sillero-Zubiri, C. & Hoffmann, M.",,,,,,,True,This errata version of the assessment was created to attach the updated  distribution map; the original assessment accidentally used the older  map.,,,-106.693075,36.509576,Dfb Cold-Withouth_dry_season-Warm_Summer
39374,Carcharhinus longimanus,,,,CR,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,Oceanic Whitetip Shark,"(Poey, 1861)",2019,2018-11-07,CR,A2bd,Decreasing,True,False,False,"Rigby, C.L., Barreto, R., Carlson, J., Fernando, D., Fordham, S., Francis, M.P., Herman, K., Jabado, R.W., Liu, K.M., Marshall, A., Pacoureau, N., Romanov, E., Sherley, R.B. & Winker, H.","Young, C., Dulvy, N.K. & Kyne, P.M.",,,,,0.0,1082.0,,,,,-157.399,21.4111,
198055,Caridina dennerli,,,,CR,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Caridina,Sulawesi Cardinal Shrimp,"von Rintelen &amp; Cai, 2009",2018,2018-08-20,CR,A2e,Decreasing,False,True,False,"von Rintelen, K.","De Grave, S.",,,,,,,,,,,121.317167,-2.439333,Af Tropical-Rainforest
198221,Caridina lingkonae,,,,CR,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Caridina,,"Woltereck, 1937",2019,2018-12-05,CR,A3d,Unknown,False,True,False,"von Rintelen, K., Wowor, D. & Klotz, W.","De Grave, S.",48,668,,,,,,,,,121.517667,-2.758333,Af Tropical-Rainforest
197653,Caridina profundicola,,,,CR,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Caridina,Sun Stripe Shrimp,"von Rintelen &amp; Cai, 2009",2019,2018-12-06,CR,"A3e; B1ab(iii,v)",Unknown,False,True,False,"von Rintelen, K.","De Grave, S.",28,99,,,,,,,,,121.572,-2.760667,Af Tropical-Rainforest
61198,Caspiomyzon hellenicus,,,,CR,ANIMALIA,CHORDATA,CEPHALASPIDOMORPHI,PETROMYZONTIFORMES,PETROMYZONTIDAE,Caspiomyzon,Greek brook lamprey,"(Vladykov, Renaud, Kott &amp; Economidis, 1982)",2018,2006-01-31,CR,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",Unknown,False,True,False,"Crivelli, A.J.","Barbieri, R. & Kottelat, M. (Mediterranean Workshop, Dec. 2004)",,,,,,,True,A corrected (errata) assessment has been created for this species to update the 'Movement Pattern' field to 'Full Migrant' following Froese and Pauly (2019).,True,"This amended version of the 2006 assessment was created to update the scientific name: previously on the Red List as <em>Eudontomyzon hellenicus</em><em>,</em> this species has now been moved to <em>Caspiomyzon</em>.",21.42844,42.00584,Cfa Temperate-Withouth_dry_season-Hot_Summer
4094,Celestus duquesneyi,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Celestus,Blue-tailed Galliwasp,"Grant, 1940",2017,2015-07-20,CR,"B1ab(iii,v)",Decreasing,False,False,True,"Wilson, B.S., Hedges, S.B. & Gibson, R.","Bowles, P.",13,13,166.0,86.0,,,,,,,-77.164708,17.755728,Aw Tropical-Savanna
54912,Centrolene gemmatum,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,,"(Flores, 1985)",2004,2004-04-30,CR,B2ab(iii),Decreasing,False,True,True,"Luis A. Coloma, Santiago Ron","Global Amphibian Assessment Coordinating Team (Simon Stuart, Janice Chanson, Neil Cox and Bruce Young)",,,,,,,,,,,-78.966667,-0.433333,Csb Temperate-Dry_Summer-Warm_Summer
161384,Centrophorus atromarginatus,,,,CR,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Centrophorus,Dwarf Gulper Shark,"Garman, 1913",2020,2019-09-01,CR,A2bd,Decreasing,True,False,False,"Rigby, C.L., Ebert, D.A. & Herman, K.","Daley, R.K. & Kyne, P.M.",,,,,100.0,540.0,,,,,138.55,34.85,
197247,Ceratophora erdeleni,,,,CR,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Ceratophora,,"Pethiyagoda &amp; Manamendra-Arachchi, 1998",2021,2019-09-15,CR,B1ab(iii),Decreasing,False,False,True,"Vidanapathirana, D., Gabadage, D., Botejue, M., Amarasinghe, A., Karunarathna, S., de Alwis Goonatilake, S. & Perera, N.","Cox, N.A.",,23.9,,,,,,,,,80.6333,6.4,Af Tropical-Rainforest
4200,Cercocebus galeritus,,,,CR,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus,Tana River Mangabey,"Peters, 1879",2020,2019-11-04,CR,A3c,Decreasing,False,False,True,"Butynski, T.M., de Jong, Y.A., Wieczkowski, J. & King, J.","Williamson, E.A.",,,40.0,20.0,,,,,,,18.65,3.65,Aw Tropical-Savanna
4232,Cercopithecus roloway,,,,CR,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,Roloway Monkey,"(Schreber, 1774)",2019,2019-01-04,CR,A2cd,Decreasing,False,False,True,"Koné, I., Oates, J.F., Dempsey, A., Gonedelé Bi, S., McGraw, S. & Wiafe, E.","Williamson, E.A.",,,,,,,,,,,-2.45,6.8167,Aw Tropical-Savanna
4425,Chalinolobus tuberculatus,,,,CR,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,New Zealand Long-tailed Bat,"(Forster, 1844)",2021,2020-10-15,CR,A2ace,Decreasing,False,False,True,"O'Donnell, C.","Pryde, M., Borkin, K. & Waldien, D.L.",,,1200.0,0.0,,,,,,,175.416667,-40.066667,Cfb Temperate-Withouth_dry_season-Warm_Summer
22684693,Charmosyna amabilis,,,,CR,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Charmosyna,Red-throated Lorikeet,"(Ramsay, 1875)",2018,2016-10-01,CR,"C2a(i,ii); D",Decreasing,False,False,True,BirdLife International,"Butchart, S.H.M. & Symes, A.",,37100,1000.0,120.0,,,,,True,"Edited Actions Needed. Made minor changes to Geographic Range and Habitats and Ecology Information text, and updated the reference list.",-179.9632,-16.7834,
123814489,Chelodina mccordi,,,,CR,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,CHELIDAE,Chelodina,Roti Snake-necked Turtle,"Rhodin, 1994",2019,2018-03-15,CR,A2acde,Decreasing,False,True,True,"As-singkily, M., Eisemberg, C., Horne, B.D., Kuchling, G. & Rhodin, A.G.J.","van Dijk, P.P. & Stanford, C.B.",,,,,,,,,,,120.2495,-2.12336,Af Tropical-Rainforest
9024,Chelonoidis hoodensis,,,,CR,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Española Giant Tortoise,"(Van Denburgh, 1907)",2017,2015-08-20,CR,A1bde,Increasing,False,False,True,"Cayot, L.J., Gibbs, J.P., Tapia, W. & Caccone, A.","Rhodin, A.G.J. & van Dijk, P.P.",24,60.5,200.0,30.0,,,,,,,-90.283952,-0.652711,BWh Arid-Desert-Hot
4618,Cherax tenuimanus,,,,CR,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PARASTACIDAE,Cherax,Hairy Marron,"(Smith, 1912)",2010,2010-06-01,CR,"B2ab(ii,iii,v)",Decreasing,False,True,False,"Austin, C.M. & Bunn, J.","Collen, B. & Richman, N.",0-10,,,,,,,,,,117.4,-35.0,
4631,Chilatherina sentaniensis,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Chilatherina,Sentani Rainbowfish,"(Weber, 1907)",2020,2019-12-05,CR,B1ab(iii),Stable,False,True,False,"Allen, G.R., Hammer, M. & Kadarusman","Unmack, P. & Hoese, D.",,90,,,,,,,,,140.5,-2.5,Af Tropical-Rainforest
150088930,Chiropterotriton aureus,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Chiropterotriton,Atzalan Golden Salamander,"García-Castillo, Soto-Pozos, Aguilar-López, Pineda-Arredondo &amp; Parra-Olea, 2018",2020,2019-10-22,CR,B1ab(iii),Unknown,False,False,True,IUCN SSC Amphibian Specialist Group,"Chanson, J.S.",,10,1249.0,1249.0,,,,,,,-97.324318,19.96882,Cfb Temperate-Withouth_dry_season-Warm_Summer
59226,Chiropterotriton lavae,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Chiropterotriton,Pigmy Splayfoot Salamander,"(Taylor, 1942)",2016,2014-09-10,CR,B1ab(iii),Decreasing,False,False,True,IUCN SSC Amphibian Specialist Group,"Lamoreux, J.",71.59,71.59,1200.0,1200.0,,,,,,,-97.0775,19.628611,Cfb Temperate-Withouth_dry_season-Warm_Summer
59232,Chiropterotriton terrestris,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Chiropterotriton,Terrestrial Splayfoot Salamander,"(Taylor, 1941)",2020,2019-10-22,CR,B1ab(iii),Unknown,False,False,True,IUCN SSC Amphibian Specialist Group,"Chanson, J.S.",,99.8,2100.0,1640.0,,,,,,,-98.65,20.583333,Cwa Temperate-Dry_Winter-Hot_Summer
191131,Chirostoma charari,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,ATHERINOPSIDAE,Chirostoma,Least Silverside,"(de Buen, 1945)",2019,2018-02-23,CR,"B1ab(iii,v)",Decreasing,False,True,False,"Mercado Silva, N. & Espinosa Pérez, H.","Gómez Balandra, A. & Soto Galera, E.",,1,1820.0,,,,,,,,-101.278889,19.660556,Cwb Temperate-Dry_Winter-Warm_Summer
124929713,Chirothrips azoricus,,,,CR,ANIMALIA,ARTHROPODA,INSECTA,THYSANOPTERA,THRIPIDAE,Chirothrips,,"zur Strassen, 1981",2020,2018-03-30,CR,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",Decreasing,False,False,True,"Nunes, R. & Borges, P.A.V.","Russell, N.",8,8,700.0,500.0,,,,,,,-25.18567,37.79166,
4699,Chlamydogobius squamigenus,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Chlamydogobius,Edgbaston Goby,"Larson, 1995",2019,2019-02-11,CR,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",Decreasing,False,True,False,"Kerezsy, A., Kern, P. & Wager, R.","Brooks, S. & Unmack, P.",16,16,,,,0.0399999991059303,,,,,145.4,-22.8,BSh Arid-Steppe-Hot
4799,Chorthippus acroleucus,,,,CR,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Chorthippus,White-tipped Grasshopper,"(Müller, 1924)",2016,2015-11-23,CR,B1ab(iii)c(iv)+2ab(iii)c(iv),Unknown,False,False,True,"Chobanov, D.P., Hochkirch, A., Iorgu, I.S., Ivkovic, S., Kristin, A., Lemonnier-Darcemont, M., Pushkar, T., Sirin, D., Skejo, J. Skejo, Szovenyi, G., Vedenina, V. & Willemse, L.P.M.","Kleukers, R. & García, M.",4,4,1600.0,1000.0,,,,,,,24.3398,45.3175,Dfb Cold-Withouth_dry_season-Warm_Summer
14870997,Chorthippus lacustris,,,,CR,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Chorthippus,Epirus Dancing Grasshopper,"La Greca &amp; Messina, 1975",2016,2015-02-05,CR,"B2ab(i,ii,iii,iv,v)",Decreasing,False,False,True,"Willemse, L.P.M., Kati, V., Hochkirch, A., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Bushell, M., Cálix, M. & Nieto, A.",0.15,1016,500.0,0.0,,,,,,,20.872054,39.554438,Csa Temperate-Dry_Summer-Hot_Summer
170183,Chrysoblephus cristiceps,,,,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Chrysoblephus,Dageraad,"(Valenciennes, 1830)",2014,2009-12-02,CR,A2bd,Decreasing,True,False,False,"Buxton, C.D., Mann, B.Q., Pollard, D., Carpenter, K.E. & Winker, H.","Booth, T., Russell, B. & Lindeman, K.",,,,,20.0,100.0,,,,,26.43135,-33.89726,
54802,Churamiti maridadi,,,,CR,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Churamiti,,"Channing &amp; Stanley, 2002",2015,2013-08-01,CR,B1ab(iii),Decreasing,False,False,True,IUCN SSC Amphibian Specialist Group,"Stuart, S.N.",,95,1850.0,1800.0,,,,,,,36.95,-6.3889,Aw Tropical-Savanna
22702117,Cinclodes palliatus,,,,CR,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Cinclodes,White-bellied Cinclodes,"(Tschudi, 1844)",2021,2021-07-09,CR,C2a(ii),Decreasing,False,True,True,BirdLife International,"Bell, F.",1632,4553,5000.0,4300.0,,,,,,,-76.435962,-11.373054,BSh Arid-Steppe-Hot
